project_id,sprint_velocity,scope_changes,team_load,on_time
291,396.37,269.57,353.95,1
292,428.82,486.11,236.1,1
293,24.01,136.26,454.71,0
294,463.1,33.98,184.78,0
295,462.23,323.27,288.2,1
296,187.7,78.15,24.22,0
297,316.89,326.93,321.43,1
298,405.95,145.63,401.05,1
299,370.1,461.21,471.18,1
300,76.46,465.44,464.96,1
301,321.09,184.01,471.77,1
302,397.09,256.44,22.34,0
303,316.95,190.21,63.32,0
304,106.99,97.55,146.28,0
305,132.47,375.91,220.06,0
306,78.93,404.97,149.18,0
307,496.08,16.3,331.98,1
308,270.56,183.07,118.53,0
309,177.08,294.49,149.04,0
310,214.19,335.19,243.67,0
311,367.24,40.8,171.77,0
312,174.33,348.03,99.66,0
313,390.45,95.14,280.79,0
314,416.23,67.5,89.67,0
315,42.59,299.43,213.98,0
316,430.34,74.67,158.04,0
317,439.17,450.59,342.76,1
318,233.73,11.47,427.62,0
319,212.89,442.59,233.78,1
320,429.36,336.41,150.15,1
321,10.85,470.88,156.41,0
322,22.12,323.74,235.21,0
323,251.62,224.75,292.43,0
324,216.83,231.6,152.21,0
325,74.34,411.47,433.73,1
326,19.57,331.58,343.57,0
327,242.81,277.05,384.97,1
328,400.12,374.94,48.21,1
329,400.08,406.4,226.48,1
330,338.08,32.84,237.63,0
331,45.73,145.7,10.32,0
332,338.54,430.29,464.65,1
333,43.71,479.31,80.04,0
334,351.63,310.73,21.43,0
335,315.48,413.45,34.21,0
336,11.06,115.51,396.23,0
337,318.19,379.59,312.18,1
338,345.48,184.13,99.75,0
339,428.19,426.75,374.66,1
340,112.06,266.27,290.08,0
341,483.48,247.72,161.95,1
342,177.13,277.19,221.09,0
343,327.77,173.55,388.64,1
344,289.81,182.31,450.99,1
345,39.37,95.41,396.7,0
346,66.23,188.9,345.39,0
347,56.21,51.02,454.8,0
348,96.7,144.37,205.31,0
349,74.42,187.63,404.3,0
350,186.1,125.36,43.51,0
351,349.63,115.09,437.31,1
352,221.9,272.04,100.31,0
353,122.0,101.17,401.02,0
354,105.53,85.81,373.11,0
355,472.61,461.4,82.35,1
356,94.25,215.87,392.91,0
357,383.08,191.65,48.87,0
358,205.67,348.33,66.07,0
359,338.12,407.44,219.87,1
360,158.39,473.6,235.29,1
361,77.99,159.23,302.98,0
362,88.52,232.83,418.03,0
363,387.45,341.23,258.11,1
364,29.91,436.6,396.43,1
365,88.51,47.48,106.37,0
366,69.33,344.76,224.38,0
367,252.21,464.05,420.35,1
368,121.74,176.83,149.41,0
369,435.75,397.56,211.54,1
370,69.19,24.55,266.49,0
371,343.29,355.72,193.0,1
372,135.72,379.01,485.15,1
373,355.43,306.85,485.86,1
374,446.52,262.04,372.22,1
375,194.03,285.24,273.99,0
376,183.09,249.15,256.67,0
377,372.89,162.32,189.93,0
378,436.95,344.1,403.54,1
379,309.47,420.82,464.54,1
380,491.0,495.62,228.48,1
381,63.81,247.02,237.82,0
382,396.5,294.05,404.9,1
383,23.09,480.09,154.4,0
384,174.57,29.7,472.2,0
385,62.44,168.55,145.65,0
386,74.81,426.91,27.2,0
387,347.56,243.79,397.6,1
388,392.02,288.78,146.23,1
389,306.91,460.36,36.5,1
390,97.35,232.78,196.76,0
391,398.68,77.39,482.91,1
392,467.48,249.66,493.85,1
393,36.21,154.07,291.08,0
394,252.79,165.77,236.17,0
395,429.09,34.27,34.64,0
396,78.94,216.82,328.97,0
397,121.32,41.61,276.59,0
398,67.58,488.53,12.66,0
399,41.07,357.32,217.33,0
400,499.97,193.44,29.37,0
401,316.36,32.18,298.43,0
402,295.05,77.94,107.03,0
403,283.26,76.43,114.42,0
404,49.26,327.01,122.26,0
405,18.2,218.98,432.26,0
406,495.53,45.14,50.71,0
407,181.58,360.95,139.65,0
408,287.21,253.48,78.31,0
409,10.19,361.08,454.6,1
410,464.43,277.1,391.42,1
411,460.64,276.17,309.96,1
412,410.8,461.69,69.78,1
413,200.04,139.11,105.77,0
414,406.87,24.6,492.68,1
415,411.24,50.06,405.9,1
416,295.1,285.28,310.48,1
417,200.8,241.13,19.42,0
418,347.25,391.2,208.82,1
419,269.51,103.26,165.06,0
420,314.86,325.12,406.28,1
421,211.86,233.99,421.98,1
422,30.86,359.87,495.2,1
423,149.96,46.94,177.97,0
424,233.83,468.16,441.61,1
425,379.44,454.97,422.3,1
426,216.6,128.19,425.13,0
427,411.26,172.7,300.37,1
428,176.04,427.07,461.18,1
429,189.1,422.88,201.09,1
430,493.89,235.74,241.76,1
431,339.33,118.97,469.62,1
432,325.75,318.67,431.57,1
433,144.52,97.54,168.57,0
434,159.21,60.45,180.01,0
435,32.44,400.83,198.6,0
436,395.29,372.47,346.87,1
437,155.48,219.18,476.25,1
438,180.9,444.34,246.71,1
439,225.77,135.83,295.12,0
440,50.62,345.3,466.0,1
441,230.41,198.18,71.8,0
442,468.04,92.65,198.69,0
443,442.6,453.7,261.84,1
444,243.64,47.83,442.62,0
445,476.5,262.03,403.76,1
446,398.5,215.12,139.81,0
447,375.16,341.17,435.77,1
448,402.52,204.13,205.02,1
449,353.33,320.78,288.32,1
450,259.2,221.41,233.82,0
451,353.09,13.19,128.34,0
452,159.91,461.4,334.08,1
453,19.18,129.11,247.26,0
454,185.38,458.59,464.88,1
455,344.29,161.3,11.35,0
456,292.88,11.66,36.18,0
457,291.1,468.28,255.45,1
458,233.76,435.21,200.29,1
459,297.43,176.66,395.35,1
460,176.94,408.77,499.44,1
461,351.59,480.0,70.12,1
462,66.81,189.11,64.29,0
463,44.1,470.48,114.37,0
464,286.97,293.57,162.76,0
465,422.49,264.58,384.35,1
466,412.79,402.42,321.06,1
467,114.59,489.64,422.64,1
468,266.21,438.72,492.49,1
469,203.09,324.19,83.41,0
470,299.92,338.71,206.95,1
471,12.93,490.71,170.02,0
472,479.6,268.48,137.4,1
473,449.0,214.06,371.17,1
474,118.94,185.65,118.52,0
475,321.31,192.99,291.34,1
476,71.34,266.13,252.04,0
477,246.34,109.24,387.86,0
478,30.87,314.24,258.87,0
479,183.8,236.48,65.23,0
480,319.17,290.69,452.58,1
481,401.08,72.5,432.64,1
482,420.57,342.81,280.29,1
483,432.26,335.49,365.9,1
484,22.63,466.9,171.33,0
485,182.45,397.75,107.5,0
486,33.04,16.07,481.73,0
487,307.22,244.04,440.6,1
488,93.98,269.94,488.39,1
489,73.22,451.18,98.93,0
490,404.4,316.91,498.48,1
491,370.52,19.57,416.96,1
492,47.05,455.75,116.5,0
493,367.39,66.87,70.45,0
494,494.51,125.4,17.81,0
495,493.77,440.34,456.95,1
496,43.45,202.16,149.11,0
497,216.93,402.26,377.46,1
498,435.47,369.59,266.09,1
499,55.54,251.75,121.01,0
500,382.17,197.36,217.81,0
